date,team,home_away,opponent,runs_scored,runs_allowed,result,home_team_won,attendance,season,recency_weight
,PIT,Home,CHC,8.0,18.0,L,0.0,11936.0,,0.6
,PIT,Home,CHC,5.0,9.0,L,0.0,13619.0,,0.6
,PIT,Home,CHC,10.0,14.0,L,0.0,12660.0,,0.6
,PIT,@,CLE,8.0,10.0,L,1.0,32132.0,,0.6
,PIT,@,CLE,3.0,0.0,W,0.0,35747.0,,0.6
,PIT,@,CLE,1.0,6.0,L,1.0,33750.0,,0.6
,PIT,@,CHC,5.0,3.0,W,0.0,33583.0,,0.6
,PIT,@,CHC,5.0,0.0,W,0.0,29450.0,,0.6
,PIT,@,CHC,0.0,12.0,L,1.0,30369.0,,0.6
,PIT,Home,WSN,9.0,4.0,W,1.0,10155.0,,0.6
,PIT,Home,WSN,3.0,5.0,L,0.0,13687.0,,0.6
,PIT,Home,WSN,6.0,8.0,L,0.0,18937.0,,0.6
,PIT,Home,WSN,7.0,3.0,W,1.0,12369.0,,0.6
,PIT,Home,MIA,3.0,2.0,W,1.0,10311.0,,0.6
,PIT,Home,MIA,6.0,4.0,W,1.0,10391.0,,0.6
,PIT,Home,MIA,3.0,1.0,W,1.0,10252.0,,0.6
,PIT,Home,KCR,3.0,8.0,L,0.0,24748.0,,0.6
,PIT,Home,KCR,1.0,5.0,L,0.0,15439.0,,0.6
,PIT,Home,KCR,4.0,3.0,W,1.0,20078.0,,0.6
,PIT,@,STL,0.0,4.0,L,1.0,30138.0,,0.6
,PIT,@,STL,1.0,3.0,L,1.0,30562.0,,0.6
,PIT,@,STL,5.0,10.0,L,1.0,30061.0,,0.6
,PIT,@,STL,3.0,2.0,W,0.0,32194.0,,0.6
,PIT,@,CIN,3.0,8.0,L,1.0,40541.0,,0.6
,PIT,@,CIN,1.0,7.0,L,1.0,25574.0,,0.6
,PIT,@,CIN,2.0,0.0,W,0.0,34750.0,,0.6
,PIT,Home,MIL,2.0,7.0,L,0.0,14020.0,,0.6
,PIT,Home,MIL,2.0,1.0,W,1.0,15965.0,,0.6
,PIT,Home,MIL,2.0,5.0,L,0.0,16797.0,,0.6
,PIT,@,NYY,4.0,2.0,W,0.0,41778.0,,0.6
,PIT,@,NYY,9.0,4.0,W,0.0,46069.0,,0.6
,SDP,Home,LAD,2.0,5.0,L,0.0,15952.0,,0.6
,SDP,@,LAD,15.0,11.0,W,0.0,15928.0,,0.6
,SDP,Home,SFG,6.0,4.0,W,1.0,44953.0,,0.6
,SDP,Home,SFG,3.0,8.0,L,0.0,45427.0,,0.6
,SDP,Home,SFG,6.0,9.0,L,0.0,37104.0,,0.6
,SDP,Home,SFG,13.0,4.0,W,1.0,34499.0,,0.6
,SDP,Home,STL,2.0,6.0,L,0.0,37566.0,,0.6
,SDP,Home,STL,2.0,5.0,L,0.0,43076.0,,0.6
,SDP,Home,STL,3.0,2.0,W,1.0,38835.0,,0.6
,SDP,@,SFG,2.0,3.0,L-wo,,40645.0,,0.6
,SDP,@,SFG,4.0,0.0,W,0.0,40114.0,,0.6
,SDP,@,SFG,2.0,3.0,L,1.0,40149.0,,0.6
,SDP,Home,CHC,9.0,8.0,W,1.0,33864.0,,0.6
,SDP,Home,CHC,1.0,5.0,L,0.0,35171.0,,0.6
,SDP,Home,CHC,10.0,2.0,W,1.0,39048.0,,0.6
,SDP,@,LAD,8.0,7.0,W,0.0,49606.0,,0.6
,SDP,@,LAD,2.0,5.0,L,1.0,44582.0,,0.6
,SDP,@,LAD,6.0,3.0,W,0.0,49432.0,,0.6
,SDP,@,MIL,7.0,3.0,W,0.0,18396.0,,0.6
,SDP,@,MIL,6.0,3.0,W,0.0,20034.0,,0.6
,SDP,@,MIL,0.0,1.0,L,1.0,24521.0,,0.6
,SDP,Home,TOR,1.0,5.0,L,0.0,44890.0,,0.6
,SDP,Home,TOR,2.0,5.0,L,0.0,43273.0,,0.6
,SDP,Home,TOR,6.0,3.0,W,1.0,44527.0,,0.6
,SDP,@,COL,3.0,1.0,W,0.0,18515.0,,0.6
,SDP,@,COL,4.0,7.0,L,1.0,18822.0,,0.6
,SDP,@,COL,5.0,2.0,W,0.0,19356.0,,0.6
,SDP,@,COL,9.0,10.0,L,1.0,27705.0,,0.6
,SDP,Home,PHI,3.0,9.0,L,0.0,40763.0,,0.6
,SDP,Home,PHI,1.0,5.0,L,0.0,43018.0,,0.6
,SDP,Home,PHI,6.0,8.0,L,0.0,42037.0,,0.6
,SDP,Home,CIN,2.0,5.0,L,0.0,39158.0,,0.6
,SDP,Home,CIN,6.0,4.0,W,1.0,36769.0,,0.6
,SDP,Home,CIN,6.0,2.0,W,1.0,32993.0,,0.6
,SDP,@,ARI,7.0,1.0,W,0.0,31976.0,,0.6
,SDP,@,ARI,13.0,1.0,W,0.0,39661.0,,0.6
,SDP,@,ARI,4.0,11.0,L,1.0,30968.0,,0.6
,SDP,@,CHC,6.0,3.0,W,0.0,35560.0,,0.6
,SDP,@,CHC,2.0,3.0,L-wo,,38133.0,,0.6
,SDP,@,CHC,3.0,0.0,W,0.0,30138.0,,0.6
,SDP,Home,LAD,2.0,1.0,W-wo,,43388.0,,0.6
,SDP,Home,LAD,0.0,5.0,L,0.0,46701.0,,0.6
,SDP,Home,LAD,4.0,0.0,W,1.0,43881.0,,0.6
,SDP,Home,COL,4.0,5.0,L,0.0,34458.0,,0.6
,SDP,Home,COL,3.0,6.0,L,0.0,40134.0,,0.6
,SDP,Home,COL,0.0,8.0,L,0.0,33951.0,,0.6
,SDP,@,ATL,3.0,1.0,W,0.0,40186.0,,0.6
,SDP,@,ATL,9.0,1.0,W,0.0,39203.0,,0.6
,SDP,@,ATL,6.0,5.0,W,0.0,35113.0,,0.6
,SDP,@,ATL,0.0,3.0,L,1.0,34753.0,,0.6
,SDP,@,CIN,0.0,2.0,L,1.0,18996.0,,0.6
,SDP,@,CIN,7.0,3.0,W,0.0,14255.0,,0.6
,SDP,@,CIN,6.0,4.0,W,0.0,16479.0,,0.6
,SDP,Home,NYY,0.0,8.0,L,0.0,43505.0,,0.6
,SDP,Home,NYY,1.0,4.0,L,0.0,44845.0,,0.6
,SDP,Home,NYY,5.0,2.0,W,1.0,45731.0,,0.6
,SDP,Home,MIA,2.0,1.0,W,1.0,38745.0,,0.6
,SDP,Home,MIA,4.0,0.0,W,1.0,41032.0,,0.6
,SDP,Home,MIA,1.0,9.0,L,0.0,32227.0,,0.6
,SDP,@,KCR,11.0,8.0,W,0.0,30006.0,,0.6
,SDP,@,KCR,7.0,3.0,W,0.0,25266.0,,0.6
,SDP,@,KCR,3.0,4.0,L-wo,,21825.0,,0.6
,SDP,@,LAA,1.0,2.0,L,1.0,32683.0,,0.6
,SDP,@,LAA,2.0,4.0,L,1.0,33947.0,,0.6
,SDP,@,LAA,2.0,3.0,L,1.0,31960.0,,0.6
,SDP,Home,ARI,3.0,4.0,L,0.0,39963.0,,0.6
,SDP,Home,ARI,10.0,3.0,W,1.0,40341.0,,0.6
,SDP,Home,ARI,13.0,1.0,W,1.0,42636.0,,0.6
,SDP,Home,ARI,3.0,9.0,L,0.0,41979.0,,0.6
,SDP,Home,OAK,6.0,1.0,W,1.0,38822.0,,0.6
,SDP,Home,OAK,4.0,3.0,W-wo,,41945.0,,0.6
,SDP,Home,OAK,5.0,4.0,W-wo,,35688.0,,0.6
,SDP,@,NYM,1.0,2.0,L,1.0,22850.0,,0.6
,SDP,@,NYM,1.0,5.0,L,1.0,37031.0,,0.6
,SDP,@,NYM,6.0,11.0,L,1.0,31454.0,,0.6
,SDP,@,PHI,2.0,9.0,L,1.0,43134.0,,0.6
,SDP,@,PHI,3.0,4.0,L-wo,,43021.0,,0.6
,SDP,@,PHI,5.0,2.0,W,0.0,44445.0,,0.6
,SDP,Home,MIL,7.0,6.0,W-wo,,42644.0,,0.6
,SDP,Home,MIL,9.0,5.0,W,1.0,41282.0,,0.6
,SDP,Home,MIL,6.0,4.0,W,1.0,39658.0,,0.6
,SDP,Home,MIL,2.0,6.0,L,0.0,42048.0,,0.6
,SDP,Home,WSN,7.0,6.0,W-wo,,39164.0,,0.6
,SDP,Home,WSN,9.0,7.0,W,1.0,40825.0,,0.6
,SDP,Home,WSN,8.0,5.0,W,1.0,37397.0,,0.6
,SDP,@,BOS,9.0,2.0,W,0.0,33540.0,,0.6
,SDP,@,BOS,11.0,1.0,W,0.0,33003.0,,0.6
,SDP,@,BOS,1.0,4.0,L,1.0,30665.0,,0.6
,SDP,@,TEX,0.0,7.0,L,1.0,33965.0,,0.6
,SDP,@,TEX,6.0,4.0,W,0.0,37859.0,,0.6
,SDP,@,TEX,3.0,1.0,W,0.0,38607.0,,0.6
,SDP,Home,ARI,10.0,8.0,W-wo,,47171.0,,0.6
,SDP,Home,ARI,5.0,7.0,L,0.0,44761.0,,0.6
,SDP,Home,ARI,1.0,9.0,L,0.0,41112.0,,0.6
,SDP,Home,SEA,3.0,8.0,L,0.0,43123.0,,0.6
,SDP,Home,SEA,0.0,2.0,L,0.0,39611.0,,0.6
,SDP,Home,ATL,1.0,6.0,L,0.0,44390.0,,0.6
,SDP,Home,ATL,4.0,0.0,W,1.0,43097.0,,0.6
,SDP,Home,ATL,3.0,6.0,L,0.0,42132.0,,0.6
,SDP,@,CLE,0.0,7.0,L,1.0,37242.0,,0.6
,SDP,@,CLE,7.0,0.0,W,0.0,37485.0,,0.6
,SDP,@,CLE,2.0,1.0,W,0.0,30491.0,,0.6
,SDP,@,WSN,4.0,0.0,W,0.0,20749.0,,0.6
,SDP,@,WSN,12.0,3.0,W,0.0,23323.0,,0.6
,SDP,@,WSN,3.0,0.0,W,0.0,20755.0,,0.6
,SDP,@,BAL,6.0,4.0,W,0.0,43692.0,,0.6
,SDP,@,BAL,9.0,4.0,W,0.0,30008.0,,0.6
,SDP,@,BAL,6.0,8.0,L,1.0,38411.0,,0.6
,SDP,Home,LAD,6.0,5.0,W-wo,,47559.0,,0.6
,SDP,Home,LAD,8.0,1.0,W,1.0,46997.0,,0.6
,SDP,Home,COL,2.0,5.0,L,0.0,44393.0,,0.6
,SDP,Home,COL,3.0,2.0,W,1.0,44029.0,,0.6
,SDP,Home,COL,10.0,2.0,W,1.0,41828.0,,0.6
,SDP,@,PIT,6.0,0.0,W,0.0,17814.0,,0.6
,SDP,@,PIT,9.0,8.0,W,0.0,21528.0,,0.6
,SDP,@,PIT,7.0,6.0,W,0.0,19952.0,,0.6
,SDP,@,MIA,6.0,2.0,W,0.0,12721.0,,0.6
,SDP,@,MIA,9.0,8.0,W,0.0,20223.0,,0.6
,SDP,@,MIA,6.0,7.0,L,1.0,15699.0,,0.6
,SDP,Home,PIT,2.0,1.0,W,1.0,45393.0,,0.6
,SDP,Home,PIT,3.0,0.0,W,1.0,42949.0,,0.6
,SDP,Home,PIT,8.0,2.0,W,1.0,39770.0,,0.6
,SDP,@,COL,3.0,7.0,L,1.0,33054.0,,0.6
,SDP,@,COL,8.0,3.0,W,0.0,47483.0,,0.6
,SDP,@,COL,2.0,3.0,L,1.0,26027.0,,0.6
,SDP,Home,MIN,5.0,3.0,W,1.0,40220.0,,0.6
,SDP,Home,MIN,7.0,5.0,W,1.0,39143.0,,0.6
,SDP,Home,MIN,4.0,11.0,L,0.0,36589.0,,0.6
,SDP,Home,NYM,3.0,8.0,L,0.0,41673.0,,0.6
,SDP,Home,NYM,7.0,0.0,W,1.0,40556.0,,0.6
,SDP,Home,NYM,1.0,7.0,L,0.0,42284.0,,0.6
,SDP,Home,NYM,3.0,2.0,W-wo,,41870.0,,0.6
,SDP,@,STL,7.0,4.0,W,0.0,28697.0,,0.6
,SDP,@,STL,7.0,5.0,W,0.0,27224.0,,0.6
,SDP,@,STL,3.0,4.0,L-wo,,30999.0,,0.6
,SDP,@,STL,1.0,4.0,L,1.0,26553.0,,0.6
,SDP,@,TBR,13.0,5.0,W,0.0,17547.0,,0.6
,SDP,@,TBR,4.0,11.0,L,1.0,16600.0,,0.6
,SDP,@,TBR,4.0,3.0,W,0.0,17494.0,,0.6
,SDP,Home,DET,3.0,0.0,W,1.0,44957.0,,0.6
,SDP,Home,DET,6.0,5.0,W-wo,,41669.0,,0.6
,SDP,Home,DET,3.0,4.0,L,0.0,40221.0,,0.6
,SDP,Home,SFG,5.0,1.0,W,1.0,42595.0,,0.6
,SDP,Home,SFG,3.0,6.0,L,0.0,43318.0,,0.6
,SDP,Home,SFG,6.0,7.0,L,0.0,42996.0,,0.6
,SDP,@,SEA,7.0,3.0,W,0.0,25012.0,,0.6
,SDP,@,SEA,2.0,5.0,L,1.0,21129.0,,0.6
,SDP,@,SFG,5.0,0.0,W,0.0,39798.0,,0.6
,SDP,@,SFG,8.0,0.0,W,0.0,31243.0,,0.6
,SDP,@,SFG,4.0,3.0,W,0.0,33043.0,,0.6
,SDP,Home,HOU,3.0,1.0,W,1.0,44443.0,,0.6
,SDP,Home,HOU,3.0,4.0,L,0.0,44553.0,,0.6
,SDP,Home,HOU,4.0,0.0,W,1.0,42883.0,,0.6
,SDP,Home,CHW,3.0,2.0,W-wo,,45790.0,,0.6
,SDP,Home,CHW,6.0,2.0,W,1.0,45360.0,,0.6
,SDP,Home,CHW,4.0,2.0,W,1.0,45197.0,,0.6
,SDP,@,LAD,4.0,2.0,W,0.0,50369.0,,0.6
,SDP,@,LAD,3.0,4.0,L,1.0,52310.0,,0.6
,SDP,@,LAD,2.0,7.0,L,1.0,52433.0,,0.6
,SDP,@,ARI,5.0,3.0,W,0.0,43310.0,,0.6
,SDP,@,ARI,5.0,0.0,W,0.0,42915.0,,0.6
,SEA,Home,BOS,4.0,6.0,L,0.0,45337.0,,0.6
,SEA,Home,BOS,1.0,0.0,W,1.0,30013.0,,0.6
,SEA,Home,BOS,4.0,3.0,W-wo,,32149.0,,0.6
,SEA,Home,BOS,1.0,5.0,L,0.0,29331.0,,0.6
,SEA,Home,CLE,5.0,4.0,W,1.0,21322.0,,0.6
,SEA,Home,CLE,2.0,5.0,L,0.0,20646.0,,0.6
,SEA,Home,CLE,0.0,8.0,L,0.0,22583.0,,0.6
,SEA,@,MIL,5.0,6.0,L-wo,,23035.0,,0.6
,SEA,@,MIL,5.0,3.0,W,0.0,35522.0,,0.6
,SEA,@,MIL,4.0,12.0,L,1.0,25573.0,,0.6
,SEA,@,TOR,2.0,5.0,L,1.0,40069.0,,0.6
,SEA,@,TOR,3.0,5.0,L,1.0,31310.0,,0.6
,SEA,@,TOR,6.0,1.0,W,0.0,22960.0,,0.6
,SEA,Home,CHC,4.0,2.0,W,1.0,33500.0,,0.6
,SEA,Home,CHC,1.0,4.0,L,0.0,38104.0,,0.6
,SEA,Home,CHC,2.0,3.0,L,0.0,32423.0,,0.6
,SEA,Home,CIN,9.0,3.0,W,1.0,16008.0,,0.6
,SEA,Home,CIN,3.0,1.0,W,1.0,17291.0,,0.6
,SEA,Home,CIN,5.0,1.0,W,1.0,17225.0,,0.6
,SEA,@,COL,7.0,0.0,W,0.0,25376.0,,0.6
,SEA,@,COL,1.0,2.0,L-wo,,33283.0,,0.6
,SEA,@,COL,10.0,2.0,W,0.0,19756.0,,0.6
,SEA,@,TEX,4.0,0.0,W,0.0,27295.0,,0.6
,SEA,@,TEX,1.0,5.0,L,1.0,31896.0,,0.6
,SEA,@,TEX,4.0,3.0,W,0.0,21782.0,,0.6
,SEA,Home,ARI,6.0,1.0,W,1.0,33997.0,,0.6
,SEA,Home,ARI,3.0,1.0,W,1.0,38956.0,,0.6
,SEA,Home,ARI,2.0,3.0,L,0.0,33474.0,,0.6
,SEA,Home,ATL,2.0,1.0,W-wo,,26452.0,,0.6
,SEA,Home,ATL,3.0,2.0,W,1.0,23534.0,,0.6
,SEA,Home,ATL,2.0,5.0,L,0.0,21689.0,,0.6
,SEA,@,HOU,3.0,5.0,L,1.0,33796.0,,0.6
,SEA,@,HOU,5.0,0.0,W,0.0,34205.0,,0.6
,SEA,@,HOU,5.0,4.0,W,0.0,36280.0,,0.6
,SEA,@,MIN,1.0,3.0,L,1.0,14384.0,,0.6
,SEA,@,MIN,10.0,6.0,W,0.0,14710.0,,0.6
,SEA,@,MIN,3.0,6.0,L,1.0,15685.0,,0.6
,SEA,@,MIN,1.0,11.0,L,1.0,22154.0,,0.6
,SEA,Home,OAK,8.0,1.0,W,1.0,39743.0,,0.6
,SEA,Home,OAK,1.0,8.0,L,0.0,32398.0,,0.6
,SEA,Home,OAK,8.0,4.0,W,1.0,41609.0,,0.6
,SEA,Home,KCR,6.0,2.0,W,1.0,14984.0,,0.6
,SEA,Home,KCR,2.0,4.0,L,0.0,20665.0,,0.6
,SEA,Home,KCR,4.0,2.0,W,1.0,22233.0,,0.6
,SEA,@,BAL,2.0,9.0,L,1.0,38882.0,,0.6
,SEA,@,BAL,4.0,3.0,W,0.0,19286.0,,0.6
,SEA,@,BAL,3.0,6.0,L,1.0,30494.0,,0.6
,SEA,@,NYY,5.0,4.0,W,0.0,37590.0,,0.6
,SEA,@,NYY,6.0,3.0,W,0.0,37257.0,,0.6
,SEA,@,NYY,3.0,7.0,L,1.0,40224.0,,0.6
,SEA,@,NYY,0.0,5.0,L,1.0,43121.0,,0.6
,SEA,@,WSN,1.0,6.0,L,1.0,23789.0,,0.6
,SEA,@,WSN,1.0,3.0,L,1.0,30791.0,,0.6
,SEA,@,WSN,9.0,5.0,W,0.0,25935.0,,0.6
,SEA,Home,HOU,3.0,2.0,W,1.0,23814.0,,0.6
,SEA,Home,HOU,4.0,2.0,W,1.0,17701.0,,0.6
,SEA,Home,HOU,2.0,1.0,W-wo,,25437.0,,0.6
,SEA,Home,HOU,0.0,4.0,L,0.0,25527.0,,0.6
,SEA,Home,LAA,5.0,4.0,W,1.0,40001.0,,0.6
,SEA,Home,LAA,9.0,0.0,W,1.0,39932.0,,0.6
,SEA,Home,LAA,5.0,1.0,W,1.0,35990.0,,0.6
,SEA,@,OAK,4.0,3.0,W,0.0,5624.0,,0.6
,SEA,@,OAK,1.0,2.0,L,1.0,9735.0,,0.6
,SEA,@,OAK,3.0,0.0,W,0.0,6571.0,,0.6
,SEA,@,KCR,9.0,10.0,L-wo,,25178.0,,0.6
,SEA,@,KCR,4.0,8.0,L,1.0,18351.0,,0.6
,SEA,@,KCR,6.0,5.0,W,0.0,20926.0,,0.6
,SEA,Home,CHW,8.0,4.0,W-wo,,23027.0,,0.6
,SEA,Home,CHW,4.0,3.0,W,1.0,20005.0,,0.6
,SEA,Home,CHW,2.0,1.0,W-wo,,23312.0,,0.6
,SEA,Home,CHW,2.0,3.0,L,0.0,25567.0,,0.6
,SEA,Home,TEX,3.0,2.0,W,1.0,41814.0,,0.6
,SEA,Home,TEX,7.0,5.0,W,1.0,43448.0,,0.6
,SEA,Home,TEX,5.0,0.0,W,1.0,45584.0,,0.6
,SEA,@,CLE,8.0,5.0,W,0.0,25453.0,,0.6
,SEA,@,CLE,0.0,8.0,L,1.0,26107.0,,0.6
,SEA,@,CLE,3.0,6.0,L,1.0,24470.0,,0.6
,SEA,@,MIA,2.0,3.0,L-wo,,11794.0,,0.6
,SEA,@,MIA,9.0,0.0,W,0.0,13217.0,,0.6
,SEA,@,MIA,4.0,6.0,L,1.0,13540.0,,0.6
,SEA,@,TBR,3.0,4.0,L,1.0,14482.0,,0.6
,SEA,@,TBR,3.0,11.0,L,1.0,14034.0,,0.6
,SEA,@,TBR,5.0,2.0,W,0.0,18286.0,,0.6
,SEA,Home,MIN,3.0,2.0,W-wo,,44924.0,,0.6
,SEA,Home,MIN,1.0,5.0,L,0.0,35551.0,,0.6
,SEA,Home,MIN,3.0,5.0,L,0.0,33367.0,,0.6
,SEA,Home,BAL,0.0,2.0,L,0.0,36173.0,,0.6
,SEA,Home,BAL,1.0,4.0,L,0.0,37998.0,,0.6
,SEA,Home,BAL,7.0,3.0,W,1.0,32347.0,,0.6
,SEA,Home,TOR,2.0,1.0,W,1.0,34493.0,,0.6
,SEA,Home,TOR,4.0,5.0,L,0.0,38264.0,,0.6
,SEA,Home,TOR,4.0,5.0,L,0.0,34885.0,,0.6
,SEA,@,SDP,8.0,3.0,W,0.0,43123.0,,0.6
,SEA,@,SDP,2.0,0.0,W,0.0,39611.0,,0.6
,SEA,@,LAA,11.0,0.0,W,0.0,26747.0,,0.6
,SEA,@,LAA,5.0,6.0,L-wo,,31243.0,,0.6
,SEA,@,LAA,1.0,2.0,L,1.0,43273.0,,0.6
,SEA,@,LAA,2.0,3.0,L,1.0,26015.0,,0.6
,SEA,Home,HOU,0.0,3.0,L,0.0,40948.0,,0.6
,SEA,Home,HOU,2.0,4.0,L,0.0,38017.0,,0.6
,SEA,Home,HOU,6.0,4.0,W,1.0,35038.0,,0.6
,SEA,Home,LAA,1.0,3.0,L,0.0,22528.0,,0.6
,SEA,Home,LAA,1.0,5.0,L,0.0,26496.0,,0.6
,SEA,Home,LAA,1.0,2.0,L,0.0,39953.0,,0.6
,SEA,@,CHW,10.0,0.0,W,0.0,20170.0,,0.6
,SEA,@,CHW,6.0,3.0,W,0.0,21037.0,,0.6
,SEA,@,CHW,6.0,3.0,W,0.0,17100.0,,0.6
,SEA,@,BOS,7.0,14.0,L,1.0,35007.0,,0.6
,SEA,@,BOS,10.0,6.0,W,0.0,36592.0,,0.6
,SEA,@,BOS,2.0,3.0,L-wo,,34643.0,,0.6
,SEA,Home,PHI,10.0,2.0,W,1.0,40739.0,,0.6
,SEA,Home,PHI,6.0,5.0,W-wo,,36629.0,,0.6
,SEA,Home,PHI,0.0,6.0,L,0.0,39588.0,,0.6
,SEA,Home,DET,2.0,4.0,L,0.0,27119.0,,0.6
,SEA,Home,DET,2.0,6.0,L,0.0,26033.0,,0.6
,SEA,Home,DET,4.0,3.0,W-wo,,27927.0,,0.6
,SEA,Home,NYM,6.0,0.0,W,1.0,34889.0,,0.6
,SEA,Home,NYM,4.0,0.0,W,1.0,31407.0,,0.6
,SEA,Home,NYM,12.0,1.0,W,1.0,35460.0,,0.6
,SEA,@,DET,1.0,15.0,L,1.0,20170.0,,0.6
,SEA,@,DET,2.0,3.0,L-wo,,18714.0,,0.6
,SEA,@,DET,1.0,2.0,L,1.0,20429.0,,0.6
,SEA,@,PIT,3.0,5.0,L,1.0,27058.0,,0.6
,SEA,@,PIT,2.0,7.0,L,1.0,23326.0,,0.6
,SEA,@,PIT,10.0,3.0,W,0.0,24903.0,,0.6
,SEA,@,LAD,0.0,3.0,L,1.0,51348.0,,0.6
,SEA,@,LAD,3.0,6.0,L,1.0,48395.0,,0.6
,SEA,@,LAD,4.0,8.0,L,1.0,45295.0,,0.6
,SEA,Home,SFG,6.0,5.0,W-wo,,38762.0,,0.6
,SEA,Home,SFG,3.0,4.0,L,0.0,38027.0,,0.6
,SEA,Home,SFG,4.0,3.0,W,1.0,35062.0,,0.6
,SEA,Home,TBR,5.0,1.0,W,1.0,29755.0,,0.6
,SEA,Home,TBR,2.0,3.0,L,0.0,26153.0,,0.6
,SEA,Home,TBR,6.0,2.0,W,1.0,35131.0,,0.6
,SEA,@,LAA,9.0,5.0,W,0.0,34435.0,,0.6
,SEA,@,LAA,4.0,5.0,L-wo,,34253.0,,0.6
,SEA,@,LAA,2.0,3.0,L,1.0,39370.0,,0.6
,SEA,@,OAK,4.0,5.0,L-wo,,12167.0,,0.6
,SEA,@,OAK,2.0,3.0,L-wo,,3924.0,,0.6
,SEA,@,OAK,16.0,3.0,W,0.0,4390.0,,0.6
,SEA,@,OAK,6.0,4.0,W,0.0,5581.0,,0.6
,SEA,@,STL,6.0,1.0,W,0.0,37476.0,,0.6
,SEA,@,STL,0.0,2.0,L,1.0,38532.0,,0.6
,SEA,@,STL,10.0,4.0,W,0.0,41302.0,,0.6
,SEA,Home,SDP,3.0,7.0,L,0.0,25012.0,,0.6
,SEA,Home,SDP,5.0,2.0,W,1.0,21129.0,,0.6
,SEA,Home,TEX,4.0,5.0,L,0.0,22212.0,,0.6
,SEA,Home,TEX,5.0,4.0,W,1.0,32996.0,,0.6
,SEA,Home,TEX,5.0,4.0,W-wo,,33629.0,,0.6
,SEA,Home,TEX,7.0,0.0,W,1.0,36137.0,,0.6
,SEA,Home,NYY,2.0,11.0,L,0.0,31668.0,,0.6
,SEA,Home,NYY,1.0,2.0,L,0.0,31674.0,,0.6
,SEA,Home,NYY,3.0,2.0,W,1.0,34255.0,,0.6
,SEA,@,TEX,8.0,2.0,W,0.0,33387.0,,0.6
,SEA,@,TEX,8.0,4.0,W,0.0,39929.0,,0.6
,SEA,@,TEX,5.0,6.0,L-wo,,39882.0,,0.6
,SEA,@,HOU,6.0,1.0,W,0.0,34554.0,,0.6
,SEA,@,HOU,3.0,4.0,L,1.0,38195.0,,0.6
,SEA,@,HOU,8.0,1.0,W,0.0,32219.0,,0.6
,SEA,Home,OAK,2.0,0.0,W,1.0,41429.0,,0.6
,SEA,Home,OAK,7.0,6.0,W-wo,,33007.0,,0.6
,SFG,@,SDP,4.0,6.0,L,1.0,44953.0,,0.6
,SFG,@,SDP,8.0,3.0,W,0.0,45427.0,,0.6
,SFG,@,SDP,9.0,6.0,W,0.0,37104.0,,0.6
,SFG,@,SDP,4.0,13.0,L,1.0,34499.0,,0.6
,SFG,@,LAD,3.0,8.0,L,1.0,49044.0,,0.6
,SFG,@,LAD,4.0,5.0,L,1.0,49365.0,,0.6
,SFG,@,LAD,4.0,5.0,L,1.0,52746.0,,0.6
,SFG,Home,SDP,3.0,2.0,W-wo,,40645.0,,0.6
,SFG,Home,SDP,0.0,4.0,L,0.0,40114.0,,0.6
,SFG,Home,SDP,3.0,2.0,W,1.0,40149.0,,0.6
,SFG,Home,WSN,1.0,8.0,L,0.0,25582.0,,0.6
,SFG,Home,WSN,3.0,5.0,L,0.0,24380.0,,0.6
,SFG,Home,WSN,7.0,1.0,W,1.0,25558.0,,0.6
,SFG,@,TBR,1.0,2.0,L,1.0,15146.0,,0.6
,SFG,@,TBR,11.0,2.0,W,0.0,17411.0,,0.6
,SFG,@,TBR,4.0,9.0,L,1.0,19470.0,,0.6
,SFG,@,MIA,4.0,3.0,W,0.0,8290.0,,0.6
,SFG,@,MIA,3.0,6.0,L,1.0,8076.0,,0.6
,SFG,@,MIA,3.0,1.0,W,0.0,8179.0,,0.6
,SFG,Home,ARI,5.0,0.0,W,1.0,26896.0,,0.6
,SFG,Home,ARI,1.0,17.0,L,0.0,33921.0,,0.6
,SFG,Home,ARI,7.0,3.0,W,1.0,31063.0,,0.6
,SFG,Home,ARI,3.0,5.0,L,0.0,35922.0,,0.6
,SFG,Home,NYM,5.0,2.0,W,1.0,24138.0,,0.6
,SFG,Home,NYM,5.0,1.0,W,1.0,25453.0,,0.6
,SFG,Home,NYM,2.0,8.0,L,0.0,30183.0,,0.6
,SFG,Home,PIT,3.0,0.0,W-wo,,37110.0,,0.6
,SFG,Home,PIT,3.0,4.0,L,0.0,34841.0,,0.6
,SFG,Home,PIT,3.0,2.0,W,1.0,36380.0,,0.6
,SFG,@,BOS,0.0,4.0,L,1.0,30027.0,,0.6
,SFG,@,BOS,2.0,6.0,L,1.0,30787.0,,0.6
,SFG,@,BOS,3.0,1.0,W,0.0,30065.0,,0.6
,SFG,@,PHI,3.0,4.0,L,1.0,40888.0,,0.6
,SFG,@,PHI,3.0,14.0,L,1.0,42610.0,,0.6
,SFG,@,PHI,4.0,5.0,L,1.0,41058.0,,0.6
,SFG,@,PHI,1.0,6.0,L,1.0,33408.0,,0.6
,SFG,@,COL,5.0,0.0,W,0.0,21259.0,,0.6
,SFG,@,COL,8.0,6.0,W,0.0,20532.0,,0.6
,SFG,@,COL,1.0,9.0,L,1.0,23870.0,,0.6
,SFG,Home,CIN,2.0,4.0,L,0.0,32867.0,,0.6
,SFG,Home,CIN,5.0,1.0,W,1.0,37321.0,,0.6
